"alglin19 1a","3 ou 2 si alpha=0"
"alglin19 1b1","cas 0 : image"
"alglin19 1b2","cas 0 : noyau"
"alglin19 1b3","cas non nul : image"
"alglin19 1b4","cas non nul : noyau"
"alglin19 1c41","supplémentaires cas nul"
"alglin19 1c42","supplémentaires cas non nul"
"alglin19 21","lambda=1 => base"
"alglin19 22","base => lambda =1"
"alglin19 31","g endomorphisme de F"
"alglin19 32","matrice de g"
"alglin19 41","g bijective"
"alglin19 42","matrice inverse"
"alglin19 5a1","h défini par prolongement et supp."
"alglin19 5a2","D: matrice de h dans C"
"alglin19 5b","ADA = A"
