"alglin23 1a1","ker(gof) dans ker(f)=> ker(g) et Im(f) transverses"
"alglin23 1a2","ker(g) et Im(f) transverses => ker(gof) dans ker(f)"
"alglin23 1a3","0 de F"
"alglin23 1b1","Im(g) dans Im(gof) => ker(g) + Im(f) = F"
"alglin23 1b2","ker(g) + Im(f) = F => Im(g) dans Im(gof)"
"alglin23 2a1","Im(f) et ker(g) supp. dans F"
"alglin23 2a2","Im(g) et ker(f) supp. dans E"
"alglin23 2b1","Id de Im(f) et de Im(g)"
"alglin23 2b2","lemme noyau-image"
"alglin23 3a","ker(g) et Im(f) supplémentaires"
"alglin23 3b1","exemple f g"
"alglin23 3b2","toujours 0 et E"
